,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1463,27833698,0,FALSE,Bos en Lommer,52.37631,4.84774,Entire home/apt,2,1,1,1,89,14,31,TRUE,0,0,5,FALSE,44.5,1246,0.03,0.12,0.15,4.99,0,445
1464,27851626,0.7,FALSE,Westerpark,52.37401,4.87283,Entire home/apt,2,1,1,8,120,3,15,TRUE,0,0,4.8,FALSE,60,360,0.06,0.13,0.16,4.99,0,600
1465,27865341,0.86,FALSE,Geuzenveld - Slotermeer,52.3764,4.82335,Entire home/apt,2,1,1,6,85,2,52,TRUE,0,0,4.92,FALSE,42.5,170,0.05,0.08,0.16,4.99,0.588235294,652.9411765
1466,27871686,1,TRUE,Centrum-West,52.37806,4.88524,Private room,2,1,1,1,139,3,101,TRUE,3,6,4.9,FALSE,69.5,417,0.06,0.13,0.17,4.99,0.016528926,710.9090909
1467,27903955,0.67,FALSE,Buitenveldert - Zuidas,52.3243,4.87289,Private room,2,1,1,5,69,2,101,TRUE,0,0,4.46,FALSE,34.5,138,0.05,0.12,0.16,2.99,0,385.3846154
1468,27913527,0.06,FALSE,Centrum-Oost,52.37436,4.90417,Private room,2,1,1,1,125,3,101,TRUE,0,0,4.93,FALSE,62.5,375,0.07,0.15,0.18,4.99,0,625
1469,27916775,1,TRUE,Bos en Lommer,52.37807,4.84575,Private room,2,1,1,1,45,2,14,TRUE,0,2,4.54,TRUE,22.5,90,0.1,0.09,0.13,0.99,0.497297297,316.6216216
1470,27940393,0.67,FALSE,De Baarsjes - Oud-West,52.36397075,4.853097655,Entire home/apt,2,1,1,10,169,5,30,TRUE,0,0,5,FALSE,84.5,845,0.07,0.14,0.18,4.99,0.435616438,846.369863
1471,28042923,0.63,FALSE,Westerpark,52.37943,4.87795,Entire home/apt,4,2,2,9,206,2,101,TRUE,0,0,4.45,FALSE,51.5,412,0.08,0.26,0.2,4.99,0,1100
1472,28059954,1,FALSE,Centrum-Oost,52.36828,4.91473,Entire home/apt,2,1,1,13,189,3,15,TRUE,0,0,4.94,FALSE,94.5,567,0.07,0.19,0.22,4.99,0,876.8767123
1473,28064282,0.59,FALSE,Centrum-Oost,52.36834,4.90883,Entire home/apt,2,1,1,9,235,3,14,TRUE,3,2,5,TRUE,117.5,705,0.05,0.14,0.21,4.99,0.019178082,1175.123288
1474,28102597,0.95,FALSE,Centrum-West,52.371,4.88275,Entire home/apt,2,1,1,7,189,5,8,TRUE,0,0,4.83,TRUE,94.5,945,0.08,0.14,0.18,4.99,0,945
1475,28146045,1,TRUE,Slotervaart,52.359398,4.825566,Private room,2,1,1,4,80,3,44,TRUE,1,3,4.89,FALSE,40,240,0.08,0.12,0.16,4.99,0.082191781,366.2465753
1476,28198817,0.89,FALSE,Centrum-Oost,52.37372,4.90541,Entire home/apt,4,2,3,7,271,5,101,TRUE,2,2,4.97,FALSE,67.75,1355,0.02,0.13,0.23,4.99,0.221917808,1355
1477,28215817,0.37,FALSE,Centrum-Oost,52.35945,4.89665,Entire home/apt,2,1,1,5,232,4,101,TRUE,0,2,4.94,FALSE,116,928,0.09,0.26,0.28,4.99,0.01369863,1160.616438
1478,28234064,0.66,FALSE,De Pijp - Rivierenbuurt,52.35639,4.89057,Entire home/apt,4,2,2,8,190,3,101,TRUE,0,0,4.59,FALSE,47.5,570,0.07,0.16,0.2,4.99,0,1186.369863
1479,28236509,1,TRUE,Watergraafsmeer,52.35247,4.93757,Private room,4,1,2,9,225,3,30,TRUE,4,0,4.94,FALSE,56.25,675,0.08,0.16,0.21,4.99,0.458791209,1093.392857
1480,28252823,0.82,FALSE,De Pijp - Rivierenbuurt,52.35767,4.89973,Entire home/apt,4,2,2,8,220,3,60,TRUE,0,0,4.93,FALSE,55,660,0.1,0.2,0.24,4.99,0,1356.671233
1481,28270449,0.77,FALSE,De Pijp - Rivierenbuurt,52.35494,4.89681,Entire home/apt,4,2,2,15,288,7,-76,TRUE,13,1,4.55,TRUE,72,2016,0.05,0.16,0.3,4.99,0.350684932,1204.383562
1482,28329497,0.68,FALSE,Centrum-West,52.37035,4.87536,Entire home/apt,3,2,2,11,250,7,101,TRUE,0,0,5,FALSE,83.3,1750,0.08,0.21,0.35,4.99,0,1265.205479
1483,28448785,0.4,FALSE,Centrum-Oost,52.36206,4.90517,Entire home/apt,4,2,2,11,355,7,109,TRUE,5,0,4.61,TRUE,88.75,2485,0.07,0.32,0.27,4.99,0.087671233,1792.534247
1484,28515027,0.33,FALSE,De Baarsjes - Oud-West,52.37034,4.87321,Entire home/apt,4,2,2,16,400,3,19,TRUE,1,1,4.35,FALSE,100,1200,0.15,0.15,0.19,10.99,0.002739726,2000
1485,28516161,0.9,FALSE,IJburg - Zeeburgereiland,52.34736,5.00617,Private room,2,1,1,5,85,3,101,TRUE,1,2,4.96,TRUE,42.5,255,0.07,0.11,0.16,4.99,0.002739726,425
1486,28517324,1,FALSE,Geuzenveld - Slotermeer,52.37763,4.83702,Entire home/apt,2,1,1,7,114,3,101,TRUE,4,1,5,FALSE,57,342,0.08,0.07,0.21,4.99,0.038674033,536.7403315
1487,28544205,0.99,TRUE,Centrum-West,52.38031,4.88858,Private room,4,1,2,10,224,1,101,TRUE,2,2,4.67,TRUE,56,224,0.07,0.18,0.19,4.99,0.675070028,1063.655462
1488,28578641,0.61,FALSE,De Baarsjes - Oud-West,52.36607,4.8748,Entire home/apt,4,2,2,14,275,4,101,TRUE,0,0,4.92,FALSE,68.75,1100,0.08,0.16,0.17,4.99,0.01369863,1403.30137
1489,28582447,0.77,FALSE,De Baarsjes - Oud-West,52.36949,4.85268,Entire home/apt,4,2,2,7,129,3,101,TRUE,0,1,4.92,FALSE,32.25,387,0.06,0.16,0.16,4.99,0,645
1490,28603995,1,TRUE,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,2,1,1,12,182,3,5,TRUE,8,4,4.92,FALSE,91,546,0.08,0.25,0.17,4.99,0.808219178,908.1643836
1491,28750364,0.43,FALSE,Centrum-West,52.36822,4.88228,Entire home/apt,2,1,1,19,475,3,101,TRUE,0,1,4.57,TRUE,237.5,1425,0.08,0.17,0.2,10.99,0,2375
1492,28757751,0.87,TRUE,Centrum-West,52.3743,4.89216,Private room,2,1,1,1,104,3,30,TRUE,0,10,4.95,FALSE,52,312,0.06,0.19,0.18,4.99,0.224550898,647.3053892
1493,28768768,0.79,FALSE,De Pijp - Rivierenbuurt,52.34438,4.90522,Entire home/apt,4,2,2,4,200,4,8,TRUE,0,0,4.67,FALSE,50,800,0.08,0.21,0.23,4.99,0.02739726,1000
1494,28806971,0.45,FALSE,Zuid,52.35457,4.86748,Entire home/apt,6,3,4,22,430,3,30,TRUE,0,1,4.24,TRUE,71.7,1290,0.12,0.2,0.26,10.99,0.02739726,2546.30137
1495,28854693,0.4,FALSE,Bos en Lommer,52.3781,4.85682,Entire home/apt,2,1,1,5,110,4,31,TRUE,0,0,4.93,FALSE,55,440,0.08,0.1,0.17,4.99,0,550
1496,28887550,0.67,FALSE,Watergraafsmeer,52.35336,4.92818,Entire home/apt,4,2,2,12,215,5,28,TRUE,0,0,5,FALSE,53.75,1075,0.1,0.22,0.2,4.99,0,952.3972603
1497,28902322,0.5,FALSE,De Baarsjes - Oud-West,52.37177,4.87368,Entire home/apt,2,1,1,6,115,28,30,TRUE,0,0,5,FALSE,57.5,3220,0.05,0.11,0.17,4.99,0,604.3835616
1498,28946381,0.8,FALSE,Centrum-Oost,52.37405,4.9063,Private room,2,1,1,1,76,1,101,TRUE,0,9,4.7,FALSE,38,76,0.04,0.13,0.17,4.99,0.02970297,431.4851485
1499,28946914,1,FALSE,Oostelijk Havengebied - Indische Buurt,52.36251,4.9411,Entire home/apt,2,1,1,6,120,3,101,TRUE,0,0,5,TRUE,60,360,0.07,0.13,0.18,4.99,0,600
1500,28970533,1,FALSE,Oostelijk Havengebied - Indische Buurt,52.37628,4.93929,Entire home/apt,2,1,1,21,469,1,101,TRUE,14,0,4.36,TRUE,234.5,469,0.09,0.24,0.26,10.99,0.62962963,2787.530864
1501,28983337,1,TRUE,De Baarsjes - Oud-West,52.36034,4.86364,Entire home/apt,4,2,3,11,204,31,101,TRUE,0,0,4.95,FALSE,51,6324,0.09,0.22,0.24,4.99,0,1017.739726
1502,29046160,1,TRUE,De Baarsjes - Oud-West,52.36393,4.87508,Private room,2,1,2,10,189,4,31,TRUE,4,1,4.84,FALSE,94.5,756,0.08,0.13,0.11,4.99,0.059490085,943.7252125
1503,29071896,0.63,FALSE,Westerpark,52.3824,4.87273,Entire home/apt,2,1,1,8,160,10,30,TRUE,0,0,4.87,FALSE,80,1600,0.07,0.23,0.19,4.99,0.435616438,675.6164384
1504,29181440,0.57,FALSE,De Pijp - Rivierenbuurt,52.35646,4.88986,Entire home/apt,7,4,3,13,300,3,12,TRUE,0,0,5,TRUE,42.88,900,0.13,0.29,0.21,4.99,0,1685.164384
1505,29251403,0.84,TRUE,Centrum-Oost,52.36939,4.90386,Private room,2,1,1,1,81,3,90,TRUE,5,5,4.54,TRUE,40.5,243,0.04,0.12,0.16,4.99,0.290410959,457.5616438
1506,29268359,0.91,TRUE,Centrum-Oost,52.37032,4.90575,Private room,2,1,1,5,91,3,101,TRUE,7,4,4.51,TRUE,45.5,273,0.05,0.12,0.16,4.99,0.308823529,500.6911765
1507,29275106,0.4,FALSE,Buitenveldert - Zuidas,52.3271,4.86158,Entire home/apt,4,2,3,8,275,5,101,TRUE,0,0,5,FALSE,68.75,1375,0.08,0.19,0.24,4.99,0.054945055,1442.399267
1508,29302592,1,FALSE,Oostelijk Havengebied - Indische Buurt,52.36777,4.93385,Entire home/apt,6,3,3,13,419,1,101,TRUE,9,5,3.97,TRUE,69.8,419,0.11,0.16,0.24,10.99,0.569767442,2617.151163
1509,29304751,0.98,TRUE,Oud-Noord,52.39666,4.91655,Entire home/apt,4,2,3,13,225,4,30,TRUE,0,0,4.94,FALSE,56.25,900,0.09,0.07,0.16,4.99,0,1125
1510,29335948,1,FALSE,Slotervaart,52.34908,4.8416,Entire home/apt,2,1,1,7,149,6,101,TRUE,0,1,5,FALSE,74.5,894,0.07,0.12,0.18,4.99,0,745
1511,29350469,0,FALSE,Noord-West,52.40865,4.92418,Entire home/apt,4,2,3,6,175,7,27,TRUE,0,0,5,FALSE,43.75,1225,0.06,0.24,0.23,4.99,0.109589041,889.7260274
1512,29350903,0.83,FALSE,De Pijp - Rivierenbuurt,52.35332,4.89381,Private room,2,1,2,6,120,3,101,TRUE,2,1,4.7,TRUE,60,360,0.06,0.21,0.2,4.99,0.304109589,600.3972603
1513,29435883,1,FALSE,Watergraafsmeer,52.35321,4.94144,Entire home/apt,4,2,3,4,130,4,101,TRUE,0,0,5,FALSE,32.5,520,0.04,0.18,0.17,4.99,0,755.4794521
1514,29456107,1,FALSE,Oud-Noord,52.38813,4.90905,Entire home/apt,4,2,2,15,246,5,30,TRUE,0,0,5,FALSE,61.5,1230,0.09,0.15,0.3,4.99,0.019178082,1220.424658
1515,29477986,0.96,TRUE,Centrum-Oost,52.3678,4.92339,Private room,2,1,1,11,116,3,101,TRUE,2,7,4.97,FALSE,58,348,0.07,0.14,0.21,4.99,0.021917808,566.3013699
1516,29568363,0.76,TRUE,Centrum-West,52.38285,4.88322,Private room,1,1,1,10,59,5,30,TRUE,0,0,4.62,FALSE,59,295,0.06,0.15,0.16,2.99,0.408219178,285.4383562
1517,29578670,0.41,FALSE,De Pijp - Rivierenbuurt,52.3571,4.88909,Entire home/apt,2,1,1,11,160,4,101,TRUE,0,0,4.71,FALSE,80,640,0.07,0.17,0.21,4.99,0.41369863,800
1518,29648361,0.55,FALSE,Centrum-West,52.37719,4.89296,Private room,2,1,1,3,199,2,30,TRUE,1,1,4.69,TRUE,99.5,398,0.08,0.14,0.24,4.99,0,1000
1519,29668487,1,FALSE,De Baarsjes - Oud-West,52.36203,4.87407,Entire home/apt,4,2,4,25,850,4,20,TRUE,3,0,4.52,TRUE,212.5,3400,0.13,0.18,0.29,10.99,0.049315068,4891.09589
1520,29678104,0.54,FALSE,Watergraafsmeer,52.35348,4.9451,Entire home/apt,3,2,1,7,129,4,60,TRUE,0,0,4.86,FALSE,43,516,0.05,0.12,0.17,4.99,0,645.2191781
1521,29678352,1,FALSE,De Pijp - Rivierenbuurt,52.34257,4.89527,Entire home/apt,4,2,3,12,340,3,30,TRUE,0,0,5,FALSE,85,1020,0.13,0.21,0.25,4.99,0.02739726,1700
1522,29705321,0.97,FALSE,De Baarsjes - Oud-West,52.361416,4.86674,Private room,4,1,2,7,171,3,101,TRUE,3,7,4.99,TRUE,42.75,513,0.08,0.18,0.19,4.99,0.178082192,853.4931507
1523,29730599,1,FALSE,Watergraafsmeer,52.35645,4.93407,Entire home/apt,4,2,2,9,285,4,14,TRUE,0,0,5,FALSE,71.25,1140,0.06,0.2,0.3,4.99,0,1472.39726
1524,29795660,1,FALSE,Bos en Lommer,52.38092,4.86146,Entire home/apt,2,1,1,2,120,4,120,TRUE,0,0,5,FALSE,60,480,0.07,0.13,0.16,4.99,0.021917808,617.3424658
1525,29845284,0.76,TRUE,Centrum-West,52.38748,4.8882,Private room,2,1,2,7,115,3,101,TRUE,3,3,4.97,TRUE,57.5,345,0.07,0.13,0.17,4.99,0.164383562,628.1917808
1526,29845425,0.64,FALSE,Centrum-West,52.37767,4.8928,Private room,4,1,2,13,278,1,101,TRUE,5,3,4.44,TRUE,69.5,278,0.08,0.26,0.25,4.99,0.08974359,1996.538462
1527,29868977,1,TRUE,Noord-Oost,52.40393,4.94149,Private room,3,1,2,2,86,3,14,TRUE,1,5,4.89,FALSE,28.67,258,0.05,0.11,0.16,4.99,0.252054795,465.9041096
1528,29919168,1,TRUE,Watergraafsmeer,52.353,4.93819,Private room,2,1,2,8,99,3,14,TRUE,4,1,4.97,FALSE,49.5,297,0.05,0.14,0.15,4.99,0.753424658,549.4931507
1529,29919544,1,TRUE,Watergraafsmeer,52.35229,4.93761,Private room,2,1,1,3,100,3,101,TRUE,7,1,4.96,FALSE,50,300,0.05,0.15,0.18,4.99,0.734246575,527.7534247
1530,29953708,0.25,FALSE,De Pijp - Rivierenbuurt,52.3578,4.90303,Entire home/apt,4,2,2,13,457,3,101,TRUE,10,0,4.37,TRUE,114.25,1371,0.08,0.29,0.22,10.99,0.232876712,1783.150685
1531,29959998,0,FALSE,De Pijp - Rivierenbuurt,52.34282,4.8952,Entire home/apt,2,1,2,4,130,20,101,TRUE,0,0,5,FALSE,65,2600,0.06,0.12,0.2,4.99,0.095890411,650
1532,29961732,0.06,FALSE,De Pijp - Rivierenbuurt,52.35477,4.89571,Entire home/apt,4,2,4,9,231,3,8,TRUE,0,0,5,FALSE,57.75,693,0.06,0.23,0.22,4.99,0,1253.424658
1533,30030055,0.2,FALSE,Oud-Oost,52.358418,4.924475,Entire home/apt,2,1,1,8,189,2,20,TRUE,1,0,5,FALSE,94.5,378,0.05,0.15,0.25,4.99,0.038461538,945
1534,30041745,1,FALSE,De Baarsjes - Oud-West,52.37002,4.85277,Private room,2,1,1,2,79,3,101,TRUE,20,3,4.26,TRUE,39.5,237,0.05,0.13,0.14,4.99,0.201923077,472.5961538
1535,30042149,1,FALSE,De Baarsjes - Oud-West,52.37039,4.85395,Private room,2,1,1,4,78,3,101,TRUE,7,1,4.32,TRUE,39,234,0.05,0.09,0.15,4.99,0.115384615,471.3942308
1536,30100534,1,TRUE,Oud-Oost,52.35981,4.91453,Private room,1,1,1,4,65,2,5,TRUE,3,3,4.64,FALSE,65,130,0.06,0.14,0.16,2.99,0.136363636,325
1537,30108002,0.67,FALSE,Noord-Oost,52.40935,4.92851,Entire home/apt,4,2,3,6,179,3,30,TRUE,0,1,5,FALSE,44.75,537,0.08,0.17,0.24,4.99,0.520547945,917.0547945
1538,30140860,0.55,FALSE,Zuid,52.35372,4.87803,Private room,2,1,1,10,120,3,101,TRUE,0,4,4.89,FALSE,60,360,0.07,0.09,0.14,4.99,0.157894737,614.9030471
1539,30141051,0.52,FALSE,Zuid,52.35493,4.88012,Private room,2,1,1,9,108,3,31,TRUE,1,2,4.89,FALSE,54,324,0.07,0.15,0.16,4.99,0.013850416,584.1828255
1540,30169743,0.63,FALSE,Centrum-Oost,52.3712,4.911,Entire home/apt,6,3,3,30,757,1,101,TRUE,19,1,3.57,TRUE,126.2,757,0.09,0.29,0.29,10.99,0.61038961,3567.922078
1541,30202932,1,TRUE,De Baarsjes - Oud-West,52.36639,4.8601,Private room,2,1,2,1,75,3,101,TRUE,0,5,4.88,TRUE,37.5,225,0.06,0.12,0.16,4.99,0.319559229,375.3443526
1542,30251394,0.88,FALSE,De Baarsjes - Oud-West,52.36489,4.86007,Entire home/apt,2,1,1,12,178,3,22,TRUE,3,1,5,FALSE,89,534,0.06,0.19,0.19,4.99,0.046575342,780.8082192
1543,30261748,1,TRUE,Oud-Oost,52.35585,4.9094,Private room,4,1,2,7,162,3,30,TRUE,3,3,4.69,FALSE,40.5,486,0.09,0.15,0.19,4.99,0.430136986,905.1369863
1544,30264925,0.67,TRUE,Centrum-West,52.37252,4.89583,Private room,2,1,1,9,136,2,101,TRUE,4,4,4.71,TRUE,68,272,0.05,0.16,0.15,4.99,0.240384615,750
1545,30265278,1,TRUE,Centrum-West,52.37106,4.89581,Private room,2,1,1,9,136,1,101,TRUE,0,4,4.79,TRUE,68,136,0.08,0.17,0.14,4.99,0.252427184,750
1546,30282572,0.44,FALSE,De Baarsjes - Oud-West,52.37284,4.87271,Entire home/apt,2,1,2,3,131,3,101,TRUE,0,3,4.95,FALSE,65.5,393,0.07,0.18,0.19,4.99,0,625.5479452
1547,30356862,0.85,FALSE,Centrum-West,52.37318,4.88985,Entire home/apt,5,3,2,14,446,3,90,TRUE,18,1,4.42,TRUE,89.2,1338,0.11,0.2,0.28,10.99,0.890410959,2327.191781
1548,30359891,0,FALSE,Zuid,52.35697,4.85934,Entire home/apt,4,2,2,7,195,4,30,TRUE,1,0,4.92,FALSE,48.75,780,0.06,0.15,0.21,4.99,0.008219178,975
1549,30371430,0.68,FALSE,Westerpark,52.37831,4.86941,Entire home/apt,3,2,1,3,120,3,101,TRUE,6,0,4.67,FALSE,40,360,0.07,0.17,0.2,4.99,0.016438356,603.6986301
1550,30394912,0.52,FALSE,Centrum-West,52.38075,4.88625,Private room,2,1,1,22,557,3,30,TRUE,8,0,4.48,TRUE,278.5,1671,0.1,0.17,0.36,10.99,0.030136986,2343.863014
1551,30395086,1,FALSE,Oud-Noord,52.39706,4.90492,Entire home/apt,4,2,3,18,426,1,101,TRUE,1,0,3.38,TRUE,106.5,426,0.1,0.21,0.34,10.99,0.476712329,2461.452055
1552,30453053,0.75,FALSE,Oostelijk Havengebied - Indische Buurt,52.36422,4.93679,Entire home/apt,2,1,3,3,130,5,30,TRUE,0,0,4.83,FALSE,65,650,0.06,0.17,0.17,4.99,0.030136986,682.3561644
1553,30456037,0.43,FALSE,De Pijp - Rivierenbuurt,52.35276,4.89862,Entire home/apt,4,2,3,3,120,6,18,TRUE,0,0,5,FALSE,30,720,0.08,0.19,0.18,4.99,0.035616438,696.0273973
1554,30467382,0.24,FALSE,Zuid,52.35438,4.86322,Entire home/apt,6,3,4,23,650,3,7,TRUE,0,0,4.28,TRUE,108.3,1950,0.13,0.27,0.3,10.99,0.046575342,3273.287671
1555,30505312,0.1,FALSE,Oud-Noord,52.39614,4.91603,Entire home/apt,4,2,1,5,138,2,101,TRUE,1,0,4.87,FALSE,34.5,276,0.07,0.11,0.18,4.99,0.352941176,740
1556,30551730,1,TRUE,De Pijp - Rivierenbuurt,52.3544,4.88679,Private room,4,1,3,5,359,2,101,TRUE,7,8,4.98,TRUE,89.75,718,0.09,0.15,0.21,4.99,0.288461538,1961.538462
1557,30757070,1,FALSE,Noord-Oost,52.38883,4.95662,Entire home/apt,4,2,5,7,177,3,30,TRUE,0,0,4.82,TRUE,44.25,531,0.08,0.16,0.19,4.99,0,885
1558,30762384,1,TRUE,Centrum-Oost,52.37695,4.90782,Entire home/apt,4,2,2,8,274,1,101,TRUE,10,5,4.87,TRUE,68.5,274,0.05,0.29,0.25,4.99,0.913043478,2868.641304
1559,30762441,0.92,TRUE,Centrum-Oost,52.37847,4.90756,Entire home/apt,5,3,3,15,473,1,101,TRUE,11,25,4.05,TRUE,94.6,473,0.15,0.25,0.26,10.99,0.956989247,3439.892473
1560,30765293,0.71,FALSE,Noord-West,52.40417,4.91631,Entire home/apt,4,2,2,5,120,3,10,TRUE,0,0,5,FALSE,30,360,0.06,0.14,0.19,4.99,0,600
1561,30814294,0.96,FALSE,De Baarsjes - Oud-West,52.36535,4.87496,Shared room,2,1,1,17,288,2,90,TRUE,2,4,4.85,FALSE,144,576,0.06,0.21,0.26,4.99,0.055214724,1301.380368
1562,30855167,0.4,FALSE,Bos en Lommer,52.37944,4.85925,Entire home/apt,4,2,2,1,130,7,30,TRUE,0,0,4.86,FALSE,32.5,910,0.05,0.12,0.18,4.99,0,650
1563,30872076,0,FALSE,De Pijp - Rivierenbuurt,52.35726,4.88758,Entire home/apt,2,1,1,7,150,4,25,TRUE,7,0,4.72,FALSE,75,600,0.07,0.09,0.18,4.99,0.783561644,766.9863014
1564,30901852,0.96,FALSE,De Pijp - Rivierenbuurt,52.35161,4.89049,Entire home/apt,2,1,1,3,94,7,7,TRUE,0,0,4.87,TRUE,47,658,0.06,0.11,0.15,4.99,0,470
1565,30905786,0.78,TRUE,Centrum-West,52.37317,4.88255,Hotel room,2,1,1,6,179,2,101,TRUE,0,1,5,FALSE,89.5,358,0.06,0.18,0.18,4.99,0.355029586,1122.470414
1566,30905979,0.68,TRUE,Centrum-West,52.37372,4.88074,Hotel room,2,1,1,10,172,2,101,TRUE,0,2,4.98,FALSE,86,344,0.06,0.2,0.19,4.99,0.369014085,1015.352113
1567,30928188,0.88,TRUE,Centrum-Oost,52.37557,4.92019,Entire home/apt,4,2,3,17,325,2,14,TRUE,3,3,4.91,TRUE,81.25,650,0.12,0.06,0.08,4.99,0.644067797,1841.59322
1568,30933786,0.56,FALSE,Westerpark,52.38236,4.86899,Entire home/apt,4,2,2,11,190,4,101,TRUE,0,0,4.9,FALSE,47.5,760,0.07,0.15,0.21,4.99,0,950
1569,30946085,1,FALSE,Centrum-West,52.36847,4.8876,Entire home/apt,4,2,4,12,297,3,101,TRUE,0,1,5,FALSE,74.25,891,0.13,0.32,0.26,4.99,0.049315068,2128.931507
1570,31050856,1,FALSE,Westerpark,52.38319,4.876584,Entire home/apt,4,2,4,9,310,4,30,TRUE,0,0,5,FALSE,77.5,1240,0.05,0.2,0.22,4.99,0,1552.191781
1571,31064558,0.71,TRUE,Centrum-West,52.37615,4.892,Private room,3,1,2,1,108,2,101,TRUE,2,5,4.83,TRUE,36,216,0.07,0.16,0.19,4.99,0.333333333,683.3333333
1572,31072230,0.93,TRUE,Centrum-West,52.37202,4.88737,Private room,3,1,2,10,243,2,101,TRUE,1,2,4.92,TRUE,81,486,0.08,0.14,0.21,4.99,0.769230769,1483.461538
1573,31086086,0.79,FALSE,Centrum-West,52.37139,4.87486,Entire home/apt,4,2,2,23,400,3,101,TRUE,2,1,4.67,FALSE,100,1200,0.08,0.18,0.25,10.99,0.126027397,1784.794521
1574,31095874,1,TRUE,Oud-Oost,52.357025,4.921543,Entire home/apt,4,2,4,16,500,1,101,TRUE,0,3,4.55,TRUE,125,500,0.1,0.31,0.33,10.99,0,2680.232558
1575,31100723,0.02,FALSE,De Pijp - Rivierenbuurt,52.35666,4.89785,Entire home/apt,3,2,2,13,223,3,101,TRUE,2,1,4.84,FALSE,74.3,669,0.07,0.2,0.27,4.99,0.005494505,1002.472527
1576,31110035,0,FALSE,Oud-Noord,52.38481,4.91342,Private room,2,1,1,7,122,1,30,TRUE,4,2,4.92,FALSE,61,122,0.04,0.15,0.17,4.99,0.71875,850
1577,31150995,1,FALSE,Noord-West,52.41121,4.90171,Private room,4,1,2,8,286,3,101,TRUE,14,0,4.86,FALSE,71.5,858,0.09,0.23,0.31,4.99,0.121794872,1466.666667
1578,31164355,0.84,FALSE,Zuid,52.35654,4.8591,Entire home/apt,4,2,4,16,250,3,14,TRUE,0,1,5,FALSE,62.5,750,0.14,0.25,0.21,4.99,0,1660.931507
1579,31164874,1,FALSE,IJburg - Zeeburgereiland,52.36193,4.97917,Entire home/apt,4,2,3,17,400,3,10,TRUE,0,2,5,TRUE,100,1200,0.03,0.13,0.27,10.99,0,2000
1580,31196431,0.83,TRUE,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,2,1,1,7,175,3,5,TRUE,5,1,4.9,FALSE,87.5,525,0.07,0.2,0.18,4.99,0.761643836,813.5479452
1581,31234848,0.43,FALSE,De Pijp - Rivierenbuurt,52.3446,4.90005,Entire home/apt,3,2,1,7,138,2,101,TRUE,1,2,4.74,TRUE,46,276,0.07,0.17,0.18,4.99,0.578947368,697.3684211
1582,31352081,0.4,FALSE,Centrum-West,52.38367,4.88812,Entire home/apt,4,2,2,16,480,3,35,TRUE,0,0,4.46,TRUE,120,1440,0.08,0.16,0.26,10.99,0.323287671,2397
1583,31408508,0.83,FALSE,De Baarsjes - Oud-West,52.36338,4.85958,Entire home/apt,4,2,2,10,194,2,101,TRUE,0,0,5,FALSE,48.5,388,0.09,0.22,0.2,4.99,0.466666667,1380
1584,31536003,0.47,FALSE,De Baarsjes - Oud-West,52.37241,4.86122,Entire home/apt,4,2,3,11,190,5,101,TRUE,1,2,4.75,FALSE,47.5,950,0.07,0.13,0.23,4.99,0.169863014,955.8630137
1585,31559235,1,FALSE,De Aker - Nieuw Sloten,52.34833,4.78987,Entire home/apt,4,2,2,5,165,3,101,TRUE,0,0,5,TRUE,41.25,495,0.08,0.21,0.14,4.99,0,825
1586,31561365,0.73,FALSE,Oostelijk Havengebied - Indische Buurt,52.3774,4.94563,Entire home/apt,4,2,5,12,257,3,101,TRUE,14,1,4.45,FALSE,64.25,771,0.06,0.21,0.18,4.99,0.238356164,867.4657534
1587,31582709,0.31,FALSE,Zuid,52.36054,4.87621,Private room,4,1,2,15,357,4,-12,TRUE,5,3,4.84,FALSE,89.25,1428,0.05,0.12,0.25,4.99,0.101369863,1803.013699
1588,31606186,1,FALSE,Slotervaart,52.35043,4.84302,Entire home/apt,4,2,2,6,180,10,14,TRUE,3,0,5,FALSE,45,1800,0.07,0.23,0.21,4.99,0.019178082,901.7808219
1589,31632004,0.21,FALSE,Oud-Noord,52.39289,4.91633,Entire home/apt,6,3,6,13,230,3,101,TRUE,0,0,5,FALSE,38.34,690,0.06,0.22,0.19,4.99,0,1150
1590,31709186,0.77,FALSE,De Pijp - Rivierenbuurt,52.35662,4.90323,Entire home/apt,2,1,1,13,338,3,100,TRUE,0,2,4.92,FALSE,169,1014,0.09,0.08,0.34,4.99,0,1748.835616
1591,31731136,1,TRUE,Centrum-West,52.3777,4.8922,Entire home/apt,2,1,1,6,95,1,101,TRUE,3,1,4.91,TRUE,47.5,95,0.06,0.13,0.17,4.99,0.112359551,475
1592,31871461,0.6,FALSE,Centrum-West,52.37662,4.88117,Private room,3,1,2,5,135,4,30,TRUE,0,0,4.84,FALSE,45,540,0.09,0.15,0.18,4.99,0.375342466,675.8493151
1593,31917406,0.92,FALSE,Oostelijk Havengebied - Indische Buurt,52.37147,4.95043,Entire home/apt,2,1,1,6,150,3,10,TRUE,14,0,4.5,FALSE,75,450,0.06,0.2,0.17,4.99,0.495890411,707.5342466
